iter	Passed	Remaining
1663	35946	396108
1664	35968	396087
1665	35991	396075
1666	36011	396037
1667	36031	395997
1668	36052	395976
1669	36072	395928
1670	36093	395901
1671	36112	395858
1672	36134	395841
1673	36155	395815
1674	36175	395774
1675	36195	395732
1676	36217	395711
1677	36239	395701
1678	36259	395659
1679	36281	395636
1680	36301	395601
1681	36323	395586
1682	36343	395543
1683	36366	395538
1684	36388	395525
1685	36411	395512
1686	36431	395478
1687	36454	395472
1688	36477	395463
1689	36499	395452
1690	36526	395485
1691	36551	395496
1692	36577	395526
1693	36602	395541
1694	36628	395563
1695	36648	395524
1696	36670	395514
1697	36691	395486
1698	36713	395464
1699	36734	395438
1700	36755	395409
1701	36775	395364
1702	36796	395343
1703	36816	395298
1704	36836	395264
1705	36859	395256
1706	36880	395229
1707	36901	395205
1708	36921	395165
1709	36942	395135
1710	36963	395110
1711	36983	395070
1712	37005	395049
1713	37026	395018
1714	37046	394982
1715	37067	394956
1716	37089	394932
1717	37109	394901
1718	37131	394879
1719	37153	394862
1720	37174	394831
1721	37193	394790
1722	37216	394784
1723	37236	394738
1724	37257	394708
1725	37278	394683
1726	37297	394637
1727	37320	394625
1728	37342	394613
1729	37365	394600
1730	37386	394577
1731	37407	394552
1732	37427	394515
1733	37449	394494
1734	37469	394459
1735	37491	394435
1736	37511	394401
1737	37533	394378
1738	37553	394343
1739	37574	394313
1740	37596	394295
1741	37622	394319
1742	37646	394322
1743	37666	394292
1744	37687	394261
1745	37707	394227
1746	37729	394201
1747	37749	394163
1748	37770	394136
1749	37793	394127
1750	37814	394109
1751	37834	394065
1752	37855	394042
1753	37876	394008
1754	37898	393990
1755	37918	393958
1756	37940	393936
1757	37960	393903
1758	37981	393867
1759	38001	393833
1760	38020	393789
1761	38043	393774
1762	38065	393761
1763	38086	393732
1764	38106	393695
1765	38128	393675
1766	38150	393658
1767	38170	393621
1768	38192	393604
1769	38212	393567
1770	38233	393534
1771	38253	393500
1772	38274	393470
1773	38295	393448
1774	38316	393416
1775	38335	393374
1776	38356	393344
1777	38376	393308
1778	38397	393278
1779	38417	393241
1780	38439	393219
1781	38461	393206
1782	38482	393176
1783	38503	393151
1784	38523	393116
1785	38544	393086
1786	38565	393056
1787	38586	393030
1788	38605	392977
1789	38627	392965
1790	38647	392925
1791	38667	392888
1792	38690	392880
1793	38713	392874
1794	38739	392896
1795	38759	392865
1796	38780	392830
1797	38799	392788
1798	38820	392762
1799	38842	392745
1800	38864	392718
1801	38883	392680
1802	38906	392671
1803	38927	392642
1804	38949	392625
1805	38970	392596
1806	38991	392573
1807	39011	392534
1808	39034	392522
1809	39054	392490
1810	39074	392452
1811	39094	392413
1812	39116	392397
1813	39136	392353
1814	39156	392315
1815	39175	392273
1816	39195	392235
1817	39216	392209
1818	39236	392171
1819	39257	392143
1820	39277	392107
1821	39297	392070
1822	39318	392038
1823	39339	392014
1824	39360	391988
1825	39381	391961
1826	39402	391933
1827	39424	391911
1828	39444	391876
1829	39465	391850
1830	39484	391806
1831	39506	391791
1832	39528	391768
1833	39550	391751
1834	39571	391724
1835	39590	391678
1836	39611	391647
1837	39635	391652
1838	39658	391644
1839	39679	391616
1840	39698	391576
1841	39719	391542
1842	39742	391539
1843	39764	391524
1844	39784	391485
1845	39805	391461
1846	39826	391428
1847	39846	391397
1848	39870	391398
1849	39890	391361
1850	39909	391312
1851	39931	391291
1852	39950	391250
1853	39973	391242
1854	39994	391215
1855	40017	391207
1856	40038	391180
1857	40060	391159
1858	40082	391139
1859	40103	391120
1860	40126	391104
1861	40144	391057
1862	40167	391042
1863	40187	391010
1864	40208	390980
1865	40229	390953
1866	40251	390932
1867	40271	390897
1868	40290	390859
1869	40312	390836
1870	40332	390801
1871	40356	390800
1872	40378	390788
1873	40397	390742
1874	40419	390720
1875	40441	390708
1876	40464	390695
1877	40485	390674
1878	40506	390638
1879	40527	390613
1880	40547	390580
1881	40567	390544
1882	40588	390513
1883	40609	390486
1884	40629	390451
1885	40650	390425
1886	40672	390411
1887	40693	390381
1888	40715	390368
1889	40736	390338
1890	40756	390301
1891	40777	390269
1892	40797	390239
1893	40817	390201
1894	40839	390181
1895	40858	390138
1896	40879	390115
1897	40900	390083
1898	40924	390085
1899	40945	390057
1900	40964	390013
1901	40985	389985
1902	41005	389948
1903	41026	389921
1904	41047	389897
1905	41068	389868
1906	41090	389850
1907	41110	389815
1908	41132	389799
1909	41152	389764
1910	41172	389731
1911	41193	389699
1912	41213	389667
1913	41233	389632
1914	41255	389608
1915	41276	389580
1916	41298	389564
1917	41318	389535
1918	41340	389510
1919	41359	389472
1920	41381	389455
1921	41402	389426
1922	41423	389398
1923	41443	389366
1924	41464	389338
1925	41485	389304
1926	41506	389280
1927	41525	389240
1928	41547	389224
1929	41568	389194
1930	41587	389151
1931	41610	389136
1932	41637	389165
1933	41664	389195
1934	41689	389210
1935	41716	389240
1936	41748	389315
1937	41772	389318
1938	41797	389328
1939	41822	389340
1940	41848	389355
1941	41874	389374
1942	41898	389375
1943	41924	389399
1944	41949	389410
1945	41977	389447
1946	41999	389430
1947	42021	389407
1948	42042	389381
1949	42064	389365
1950	42084	389329
1951	42105	389299
1952	42125	389271
1953	42147	389251
1954	42166	389206
1955	42187	389176
1956	42207	389137
1957	42227	389103
1958	42247	389067
1959	42267	389038
1960	42287	389000
1961	42309	388979
1962	42330	388949
1963	42351	388930
1964	42371	388891
1965	42394	388879
1966	42414	388849
1967	42432	388792
1968	42453	388767
1969	42472	388723
1970	42494	388699
1971	42514	388664
1972	42536	388652
1973	42557	388625
1974	42579	388604
1975	42599	388572
1976	42620	388540
1977	42641	388513
1978	42665	388518
1979	42686	388492
1980	42707	388463
1981	42730	388451
1982	42750	388423
1983	42773	388410
1984	42794	388386
1985	42815	388359
1986	42837	388341
1987	42858	388317
1988	42879	388288
1989	42901	388272
1990	42923	388251
1991	42944	388229
1992	42965	388200
1993	42986	388174
1994	43007	388142
1995	43025	388092
1996	43045	388056
1997	43066	388025
1998	43086	387994
1999	43109	387982
2000	43130	387954
2001	43149	387918
2002	43171	387895
2003	43190	387855
2004	43212	387833
2005	43231	387794
2006	43252	387762
2007	43273	387737
2008	43294	387712
2009	43315	387682
2010	43334	387641
2011	43355	387611
2012	43375	387574
2013	43394	387533
2014	43416	387514
2015	43437	387492
2016	43457	387455
2017	43478	387430
2018	43501	387418
2019	43521	387386
2020	43543	387370
2021	43564	387337
2022	43583	387296
2023	43603	387262
2024	43628	387270
2025	43651	387266
2026	43673	387244
2027	43692	387200
2028	43712	387166
2029	43734	387146
2030	43758	387147
2031	43780	387127
2032	43800	387091
2033	43821	387065
2034	43842	387038
2035	43863	387018
2036	43885	386998
2037	43905	386965
2038	43927	386946
2039	43952	386954
2040	43974	386932
2041	43996	386922
2042	44019	386913
2043	44041	386892
2044	44066	386900
2045	44089	386893
2046	44114	386901
2047	44134	386869
2048	44157	386860
2049	44178	386834
2050	44201	386820
2051	44221	386791
2052	44244	386779
2053	44267	386768
2054	44287	386730
2055	44309	386717
2056	44329	386677
2057	44351	386659
2058	44371	386627
2059	44392	386605
2060	44415	386591
2061	44436	386569
2062	44457	386543
2063	44478	386518
2064	44499	386488
2065	44520	386460
2066	44539	386420
2067	44560	386394
2068	44583	386382
2069	44603	386350
2070	44626	386342
2071	44647	386311
2072	44667	386279
2073	44688	386248
2074	44707	386209
2075	44728	386177
2076	44746	386127
2077	44765	386083
2078	44787	386066
2079	44808	386039
2080	44829	386013
2081	44849	385983
2082	44871	385963
2083	44890	385922
2084	44911	385894
2085	44932	385869
2086	44953	385840
2087	44973	385811
2088	44993	385776
2089	45014	385744
2090	45035	385724
2091	45056	385696
2092	45077	385670
2093	45097	385631
2094	45119	385619
2095	45140	385592
2096	45164	385587
2097	45184	385550
2098	45205	385529
2099	45225	385496
2100	45246	385464
2101	45265	385427
2102	45286	385396
2103	45307	385371
2104	45327	385338
2105	45346	385298
2106	45373	385319
2107	45399	385336
2108	45425	385348
2109	45449	385351
2110	45473	385349
2111	45493	385316
2112	45515	385295
2113	45534	385252
2114	45554	385220
2115	45574	385189
2116	45601	385208
2117	45619	385161
2118	45640	385134
2119	45661	385111
2120	45682	385080
2121	45705	385074
2122	45727	385050
2123	45748	385024
2124	45767	384984
2125	45789	384968
2126	45809	384934
2127	45830	384906
2128	45852	384891
2129	45874	384868
2130	45895	384842
2131	45915	384810
2132	45936	384786
2133	45956	384751
2134	45977	384723
2135	45998	384696
2136	46020	384677
2137	46039	384641
2138	46059	384601
2139	46079	384566
2140	46099	384532
2141	46118	384489
2142	46140	384473
2143	46159	384431
2144	46180	384404
2145	46201	384381
2146	46222	384357
2147	46244	384336
2148	46267	384328
2149	46289	384309
2150	46309	384276
2151	46331	384255
2152	46350	384213
2153	46370	384182
2154	46392	384167
2155	46415	384151
2156	46436	384129
2157	46457	384106
2158	46479	384081
2159	46499	384055
2160	46518	384012
2161	46538	383977
2162	46560	383957
2163	46581	383929
2164	46600	383891
2165	46623	383883
2166	46647	383875
2167	46668	383851
2168	46689	383826
2169	46712	383815
2170	46731	383776
2171	46752	383747
2172	46771	383711
2173	46792	383681
2174	46812	383650
2175	46833	383617
2176	46854	383599
2177	46877	383583
2178	46899	383564
2179	46919	383537
2180	46943	383530
2181	46967	383532
2182	46988	383509
2183	47009	383479
2184	47029	383447
2185	47052	383436
2186	47073	383409
2187	47092	383370
2188	47112	383331
2189	47129	383278
2190	47151	383263
2191	47171	383229
2192	47192	383202
2193	47214	383182
2194	47235	383156
2195	47257	383137
2196	47277	383103
2197	47297	383072
2198	47319	383049
2199	47341	383032
2200	47362	383011
2201	47381	382967
2202	47401	382931
2203	47422	382912
2204	47443	382881
2205	47464	382855
2206	47484	382824
2207	47505	382799
2208	47526	382772
2209	47548	382753
2210	47571	382746
2211	47596	382755
2212	47617	382723
2213	47642	382728
2214	47670	382759
2215	47691	382734
2216	47711	382700
2217	47733	382689
2218	47754	382659
2219	47775	382634
2220	47795	382600
2221	47817	382581
2222	47838	382554
2223	47858	382523
2224	47877	382485
2225	47898	382458
2226	47919	382433
2227	47943	382428
2228	47964	382406
2229	47985	382378
2230	48006	382352
2231	48028	382332
2232	48049	382308
2233	48071	382292
2234	48090	382250
2235	48112	382233
2236	48134	382210
2237	48155	382189
2238	48177	382167
2239	48197	382134
2240	48218	382107
2241	48240	382090
2242	48260	382063
2243	48281	382033
2244	48301	382000
2245	48322	381975
2246	48343	381948
2247	48365	381931
2248	48386	381903
2249	48409	381893
2250	48428	381855
2251	48451	381842
2252	48472	381822
2253	48495	381808
2254	48519	381809
2255	48539	381775
2256	48563	381771
2257	48581	381726
2258	48601	381694
2259	48622	381667
2260	48643	381638
2261	48664	381611
2262	48685	381587
2263	48706	381562
2264	48728	381543
2265	48750	381525
2266	48771	381502
2267	48792	381474
2268	48811	381434
2269	48832	381412
2270	48855	381400
2271	48875	381366
2272	48896	381339
2273	48917	381317
2274	48937	381283
2275	48959	381264
2276	48980	381241
2277	49003	381229
2278	49024	381204
2279	49044	381173
2280	49067	381161
2281	49088	381135
2282	49110	381115
2283	49131	381091
2284	49155	381087
2285	49176	381066
2286	49196	381034
2287	49218	381015
2288	49239	380989
2289	49259	380958
2290	49279	380921
2291	49300	380893
2292	49322	380874
2293	49344	380858
2294	49364	380828
2295	49385	380804
2296	49406	380775
2297	49427	380748
2298	49448	380729
2299	49470	380711
2300	49492	380687
2301	49513	380663
2302	49535	380647
2303	49555	380610
2304	49579	380612
2305	49601	380595
2306	49621	380563
2307	49647	380574
2308	49671	380567
2309	49692	380544
2310	49713	380517
2311	49737	380514
2312	49758	380488
2313	49780	380470
2314	49800	380444
2315	49822	380424
2316	49843	380399
2317	49865	380383
2318	49885	380349
2319	49906	380321
2320	49925	380284
2321	49946	380256
2322	49966	380224
2323	49988	380203
2324	50008	380169
2325	50028	380142
2326	50050	380123
2327	50071	380097
2328	50091	380059
2329	50110	380021
2330	50130	379991
2331	50151	379965
2332	50171	379929
2333	50191	379897
2334	50211	379868
2335	50231	379835
2336	50253	379812
2337	50275	379797
2338	50297	379777
2339	50317	379747
2340	50340	379734
2341	50361	379709
2342	50382	379682
2343	50401	379648
2344	50423	379628
2345	50445	379609
2346	50466	379582
2347	50486	379551
2348	50507	379527
2349	50530	379515
2350	50550	379483
2351	50572	379465
2352	50593	379442
2353	50615	379426
2354	50636	379400
2355	50657	379369
2356	50678	379344
2357	50698	379316
2358	50718	379281
2359	50738	379248
2360	50758	379219
2361	50779	379191
2362	50799	379161
2363	50820	379135
2364	50842	379114
2365	50863	379092
2366	50883	379054
2367	50903	379026
2368	50924	379000
2369	50944	378964
2370	50965	378944
2371	50986	378912
2372	51006	378881
2373	51027	378857
2374	51047	378827
2375	51069	378805
2376	51090	378780
2377	51110	378752
2378	51131	378728
2379	51153	378706
2380	51174	378681
2381	51194	378652
2382	51215	378621
2383	51236	378600
2384	51256	378565
2385	51276	378536
2386	51296	378501
2387	51317	378479
2388	51339	378457
2389	51362	378446
2390	51384	378428
2391	51405	378406
2392	51425	378371
2393	51444	378336
2394	51466	378319
2395	51489	378306
2396	51508	378265
2397	51528	378233
2398	51548	378198
2399	51571	378189
2400	51593	378176
2401	51615	378152
2402	51637	378137
2403	51659	378118
2404	51680	378092
2405	51703	378083
2406	51725	378065
2407	51747	378047
2408	51768	378023
2409	51790	378007
2410	51810	377977
2411	51832	377958
2412	51854	377938
2413	51875	377909
2414	51897	377894
2415	51918	377871
2416	51938	377841
2417	51959	377812
2418	51982	377804
2419	52002	377771
2420	52022	377737
2421	52044	377721
2422	52064	377689
2423	52085	377662
2424	52107	377646
2425	52127	377612
2426	52152	377615
2427	52172	377585
2428	52192	377552
2429	52212	377523
2430	52233	377494
2431	52254	377467
2432	52275	377443
2433	52296	377422
2434	52318	377398
2435	52335	377350
2436	52357	377330
2437	52378	377307
2438	52399	377283
2439	52420	377254
2440	52442	377240
2441	52463	377210
2442	52483	377181
2443	52503	377151
2444	52524	377123
2445	52544	377089
2446	52564	377059
2447	52583	377021
2448	52603	376988
2449	52630	377007
2450	52651	376977
2451	52673	376963
2452	52695	376942
2453	52715	376912
2454	52735	376882
2455	52755	376849
2456	52777	376828
2457	52797	376801
2458	52819	376781
2459	52839	376752
2460	52859	376718
2461	52881	376700
2462	52901	376669
2463	52922	376643
2464	52942	376609
2465	52962	376581
2466	52984	376561
2467	53004	376530
2468	53026	376510
2469	53046	376481
2470	53067	376453
2471	53088	376428
2472	53107	376392
2473	53128	376366
2474	53150	376345
2475	53170	376315
2476	53190	376285
2477	53213	376271
2478	53232	376233
2479	53252	376206
2480	53271	376165
2481	53291	376133
2482	53311	376100
2483	53332	376074
2484	53353	376051
2485	53374	376024
2486	53394	375996
2487	53415	375972
2488	53436	375944
2489	53457	375918
2490	53479	375899
2491	53498	375866
2492	53522	375860
2493	53547	375864
2494	53569	375848
2495	53590	375819
2496	53612	375800
2497	53634	375787
2498	53655	375757
2499	53676	375734
2500	53695	375694
2501	53714	375659
2502	53734	375629
2503	53754	375596
2504	53775	375568
2505	53796	375544
2506	53817	375520
2507	53837	375491
2508	53858	375460
2509	53880	375446
2510	53899	375407
2511	53921	375386
2512	53941	375360
2513	53963	375339
2514	53982	375302
2515	54003	375278
2516	54023	375245
2517	54044	375220
2518	54065	375195
2519	54086	375174
2520	54105	375136
2521	54126	375111
2522	54146	375077
2523	54168	375061
2524	54188	375028
2525	54209	375001
2526	54231	374981
2527	54250	374943
2528	54269	374910
2529	54290	374886
2530	54311	374860
2531	54332	374832
2532	54352	374801
2533	54373	374778
2534	54393	374748
2535	54414	374719
2536	54435	374694
2537	54456	374669
2538	54475	374632
2539	54495	374606
2540	54515	374574
2541	54536	374549
2542	54556	374518
2543	54579	374505
2544	54598	374469
2545	54619	374441
2546	54641	374424
2547	54664	374415
2548	54685	374386
2549	54707	374370
2550	54728	374345
2551	54749	374320
2552	54769	374292
2553	54790	374266
2554	54809	374230
2555	54831	374211
2556	54851	374176
2557	54873	374159
2558	54893	374130
2559	54915	374110
2560	54935	374079
2561	54957	374061
2562	54978	374038
2563	55000	374019
2564	55018	373976
2565	55038	373944
2566	55058	373913
2567	55079	373886
2568	55099	373859
2569	55120	373833
2570	55143	373818
2571	55163	373788
2572	55184	373764
2573	55203	373729
2574	55225	373712
2575	55245	373679
2576	55268	373670
2577	55289	373644
2578	55310	373615
2579	55330	373584
2580	55350	373557
2581	55372	373537
2582	55390	373496
2583	55410	373461
2584	55431	373438
2585	55453	373419
2586	55473	373391
2587	55495	373369
2588	55518	373362
