iter	MultiClass
14649	1.022264463
14650	1.022257046
14651	1.022255888
14652	1.022254645
14653	1.022254446
14654	1.022252473
14655	1.022246067
14656	1.022240417
14657	1.022236597
14658	1.02223385
14659	1.022232694
14660	1.022227727
14661	1.022225916
14662	1.022224404
14663	1.02221669
14664	1.022211371
14665	1.022210616
14666	1.022208749
14667	1.022199441
14668	1.022195501
14669	1.022193971
14670	1.022187806
14671	1.02218268
14672	1.022177499
14673	1.022172417
14674	1.022171387
14675	1.022167593
14676	1.022163863
14677	1.022161663
14678	1.022154491
14679	1.022147804
14680	1.022143264
14681	1.022142349
14682	1.022141347
14683	1.022139689
14684	1.022135618
14685	1.022134107
14686	1.022129239
14687	1.022127293
14688	1.0221216
14689	1.022119292
14690	1.022116789
14691	1.022116506
14692	1.022110307
14693	1.022107456
14694	1.022101924
14695	1.022097784
14696	1.022094261
14697	1.022090463
14698	1.022087679
14699	1.022084418
14700	1.022084277
14701	1.022081821
14702	1.022073238
14703	1.022071436
14704	1.022068703
14705	1.022066216
14706	1.022063896
14707	1.022062939
14708	1.022059705
14709	1.022055978
14710	1.022052106
14711	1.022045602
14712	1.022041219
14713	1.022039637
14714	1.02203723
14715	1.022034105
14716	1.022029257
14717	1.022025827
14718	1.022023094
14719	1.02201705
14720	1.022015012
14721	1.022012215
14722	1.02200701
14723	1.022005664
14724	1.022000981
14725	1.022000042
14726	1.021995186
14727	1.0219915
14728	1.021987453
14729	1.021979529
14730	1.021975371
14731	1.021970429
14732	1.021970256
14733	1.021969214
14734	1.021965394
14735	1.021963847
14736	1.021962099
14737	1.021956922
14738	1.021952412
14739	1.021952223
14740	1.021944863
14741	1.02193952
14742	1.021938032
14743	1.021937591
14744	1.021937449
14745	1.021934679
14746	1.021930908
14747	1.02192237
14748	1.021911867
14749	1.021909379
14750	1.021908897
14751	1.021905396
14752	1.021905187
14753	1.02190218
14754	1.021898566
14755	1.021894792
14756	1.02189232
14757	1.021887903
14758	1.021881828
14759	1.021876783
14760	1.021870943
14761	1.021866884
14762	1.021861152
14763	1.021855701
14764	1.021851484
14765	1.021847065
14766	1.021845014
14767	1.021844095
14768	1.021841645
14769	1.021838438
14770	1.021829864
14771	1.021826092
14772	1.021824816
14773	1.0218207
14774	1.021816986
14775	1.021814954
14776	1.021808153
14777	1.021807876
14778	1.021807705
14779	1.021799438
14780	1.021792609
14781	1.021791136
14782	1.02178565
14783	1.021785063
14784	1.021781086
14785	1.021771029
14786	1.021769702
14787	1.021764741
14788	1.021759871
14789	1.021756197
14790	1.021750704
14791	1.021744367
14792	1.021744084
14793	1.021741911
14794	1.021740668
14795	1.021738284
14796	1.021736248
14797	1.021731573
14798	1.021727773
14799	1.021725528
14800	1.021725387
14801	1.021719868
14802	1.02171402
14803	1.021710671
14804	1.021709894
14805	1.021703737
14806	1.02169893
14807	1.0216942
14808	1.021687904
14809	1.021684938
14810	1.021678698
14811	1.021674704
14812	1.02167031
14813	1.021661913
14814	1.0216563
14815	1.02165371
14816	1.021652505
14817	1.02164654
14818	1.021645308
14819	1.021645095
14820	1.021641572
14821	1.021638079
14822	1.021635795
14823	1.021632504
14824	1.021624656
14825	1.021621762
14826	1.02162146
14827	1.021619747
14828	1.021616112
14829	1.021615945
14830	1.021611667
14831	1.021603463
14832	1.021600926
14833	1.021592913
14834	1.021586968
14835	1.021580938
14836	1.02157889
14837	1.02157405
14838	1.021570646
14839	1.021566658
14840	1.021563742
14841	1.021558547
14842	1.021556449
14843	1.021552487
14844	1.02154859
14845	1.021548348
14846	1.021547872
14847	1.021544594
14848	1.021540056
14849	1.021537435
14850	1.02153315
14851	1.021531921
14852	1.021527348
14853	1.021523913
14854	1.021519521
14855	1.021512649
14856	1.021509234
14857	1.021507074
14858	1.021506668
14859	1.021501874
14860	1.021497149
14861	1.021493914
14862	1.021488536
14863	1.021483826
14864	1.021478292
14865	1.021474222
14866	1.021472558
14867	1.021469869
14868	1.021465703
14869	1.021459718
14870	1.021455552
14871	1.021450728
14872	1.021445087
14873	1.021441631
14874	1.021440122
14875	1.021437462
14876	1.021432732
14877	1.021430355
14878	1.021427529
14879	1.021422508
14880	1.02141991
14881	1.0214176
14882	1.021411755
14883	1.021408704
14884	1.021401866
14885	1.021397255
14886	1.021393925
14887	1.021393758
14888	1.021390776
14889	1.021387191
14890	1.02138531
14891	1.021384248
14892	1.021381465
14893	1.021377568
14894	1.021377314
14895	1.02137301
14896	1.021371225
14897	1.021366169
14898	1.021360937
14899	1.021357646
14900	1.021357271
14901	1.021354097
14902	1.021353927
14903	1.021350177
14904	1.021345552
14905	1.021343183
14906	1.021337167
14907	1.021334053
14908	1.021328892
14909	1.021324722
14910	1.021324086
14911	1.021318832
14912	1.021314981
14913	1.021312989
14914	1.021312418
14915	1.021308851
14916	1.021308268
14917	1.021303495
14918	1.021301337
14919	1.021301128
14920	1.021296656
14921	1.021295564
14922	1.021292839
14923	1.021291653
14924	1.02129102
14925	1.02128724
14926	1.021285708
14927	1.021282552
14928	1.021281292
14929	1.021275987
14930	1.021273281
14931	1.021270193
14932	1.021265809
14933	1.021264503
14934	1.021262122
14935	1.021259969
14936	1.021259645
14937	1.021258352
14938	1.021249065
14939	1.02124744
14940	1.021244366
14941	1.021241309
14942	1.021236822
14943	1.021233529
14944	1.021229889
14945	1.021226938
14946	1.021220867
14947	1.021213592
14948	1.021213244
14949	1.021208804
14950	1.02120372
14951	1.021199922
14952	1.021193514
14953	1.021190389
14954	1.021185614
14955	1.021182073
14956	1.021177762
14957	1.021173671
14958	1.021171349
14959	1.021167907
14960	1.02116503
14961	1.02116484
14962	1.021160716
14963	1.021159434
14964	1.021158297
14965	1.021152894
14966	1.021150451
14967	1.021144493
14968	1.021135732
14969	1.02113333
14970	1.021131115
14971	1.021128619
14972	1.02112523
14973	1.021123841
14974	1.021123661
14975	1.021119417
14976	1.021115604
14977	1.021113317
14978	1.021112454
14979	1.021108091
14980	1.021107684
14981	1.021104885
14982	1.021104662
14983	1.021101157
14984	1.021098252
14985	1.021091729
14986	1.021090862
14987	1.021085187
14988	1.021081167
14989	1.021073879
14990	1.021070374
14991	1.02106791
14992	1.021063093
14993	1.02105652
14994	1.021052062
14995	1.02104821
14996	1.021045531
14997	1.021044967
14998	1.021040881
14999	1.021037614
15000	1.021032566
15001	1.021030164
15002	1.02102634
15003	1.021022841
15004	1.021017523
15005	1.021013466
15006	1.021010133
15007	1.021009992
15008	1.021009651
15009	1.021005566
15010	1.021002773
15011	1.021001835
15012	1.021001621
15013	1.02099444
15014	1.020990331
15015	1.02098635
15016	1.02098354
15017	1.020979538
15018	1.020977604
15019	1.020974786
15020	1.020972436
15021	1.020966682
15022	1.020962492
15023	1.020957638
15024	1.020955665
15025	1.020953842
15026	1.020950479
15027	1.020948469
15028	1.0209429
15029	1.020939542
15030	1.020937302
15031	1.020928665
15032	1.020926056
15033	1.0209199
15034	1.020917325
15035	1.020915921
15036	1.02090729
15037	1.02090642
15038	1.020903791
15039	1.020898879
15040	1.020896298
15041	1.020894078
15042	1.020893958
15043	1.020890457
15044	1.020888456
15045	1.020885781
15046	1.020880347
15047	1.020878495
15048	1.020872358
15049	1.02087096
15050	1.020864952
15051	1.020860065
15052	1.020858046
15053	1.020853368
15054	1.020850336
15055	1.020845307
15056	1.020844714
15057	1.020840982
15058	1.020836657
15059	1.020831
15060	1.020830847
15061	1.020828719
15062	1.020824155
15063	1.02082223
15064	1.020820498
15065	1.020819126
15066	1.020816991
15067	1.020811273
15068	1.020802596
15069	1.020793861
15070	1.020793675
15071	1.020789508
15072	1.020788717
15073	1.020784881
15074	1.02078104
15075	1.020779068
15076	1.020775798
15077	1.020768747
15078	1.020763454
15079	1.020763097
15080	1.020759708
15081	1.020753714
15082	1.020749594
15083	1.020747346
15084	1.02074306
15085	1.020739538
15086	1.020734134
15087	1.020729964
15088	1.020727001
15089	1.020721748
15090	1.020714909
15091	1.020706577
15092	1.020705963
15093	1.020703071
15094	1.020698909
15095	1.020693735
15096	1.020689485
15097	1.020687378
15098	1.020685025
15099	1.020683692
15100	1.020682214
15101	1.020677869
15102	1.020672576
15103	1.020669064
15104	1.02066637
15105	1.02066276
15106	1.020657784
15107	1.020649157
15108	1.020649011
15109	1.020644881
15110	1.020644695
15111	1.020639363
15112	1.020634378
15113	1.020629561
15114	1.02062822
15115	1.020626474
15116	1.020624945
15117	1.020620388
15118	1.020617907
15119	1.020612101
15120	1.020608303
15121	1.020602934
15122	1.020597561
15123	1.020592411
15124	1.020588804
15125	1.020585562
15126	1.020583312
15127	1.020577755
15128	1.0205766
15129	1.020573766
15130	1.020565793
15131	1.020561464
15132	1.020556173
15133	1.020555885
15134	1.020555724
15135	1.020553609
15136	1.020549178
15137	1.02054655
15138	1.020541776
15139	1.020539178
15140	1.020536273
15141	1.020534698
15142	1.020530188
15143	1.020525233
15144	1.020524532
15145	1.020522725
15146	1.020517103
15147	1.020510196
15148	1.020509237
15149	1.020502477
15150	1.02050108
15151	1.020496423
15152	1.020493799
15153	1.020483863
15154	1.020480624
15155	1.020479894
15156	1.020477339
15157	1.020474779
15158	1.020471799
15159	1.020466787
15160	1.020463246
15161	1.020456201
15162	1.020452935
15163	1.020449488
15164	1.020446609
15165	1.020439996
15166	1.020438205
15167	1.020435089
15168	1.020428189
15169	1.020422162
15170	1.02042198
15171	1.0204174
15172	1.020413165
15173	1.020408029
15174	1.020405712
15175	1.020401548
15176	1.020400288
15177	1.020397912
15178	1.02039511
15179	1.020392388
15180	1.02039119
15181	1.020387838
15182	1.020383311
15183	1.020375889
15184	1.020369049
15185	1.020365397
15186	1.020362917
15187	1.020359354
15188	1.020351023
15189	1.020348633
15190	1.020345903
15191	1.020345028
15192	1.020340485
15193	1.020338821
15194	1.020333272
15195	1.020332085
15196	1.020322087
15197	1.020317202
15198	1.020312568
15199	1.020310037
15200	1.020309938
15201	1.020305875
15202	1.020299634
15203	1.020296075
15204	1.020295847
15205	1.020291658
15206	1.020288342
15207	1.020284091
15208	1.020280636
15209	1.020274196
15210	1.020267759
15211	1.020264368
15212	1.020261896
15213	1.020259901
15214	1.020254292
15215	1.020250892
15216	1.020242033
15217	1.020236897
15218	1.02023508
15219	1.020229871
15220	1.020227297
15221	1.020226211
15222	1.020221282
15223	1.020218878
15224	1.020216396
15225	1.020213466
15226	1.02021046
15227	1.020208552
15228	1.020208264
15229	1.020207337
15230	1.020202287
15231	1.020198006
15232	1.020193252
15233	1.020190896
15234	1.020188939
15235	1.020186412
15236	1.020182921
15237	1.020178079
15238	1.020175023
15239	1.020171224
15240	1.020165629
15241	1.020162868
15242	1.020155955
15243	1.02015301
15244	1.020149065
15245	1.020147516
15246	1.020143921
15247	1.020138104
15248	1.020135065
15249	1.020133714
15250	1.02013356
15251	1.020129622
15252	1.020127629
15253	1.02012262
15254	1.02012101
15255	1.020118836
15256	1.020112225
15257	1.020109443
15258	1.020106566
15259	1.020100788
15260	1.020099522
15261	1.020099381
15262	1.020093971
15263	1.02008476
15264	1.020076879
15265	1.020075014
15266	1.020069569
15267	1.020067889
15268	1.020065282
15269	1.020060872
15270	1.020054243
15271	1.020052114
15272	1.02004746
15273	1.020043712
15274	1.020042526
15275	1.020041076
15276	1.02003833
15277	1.020036484
15278	1.020034578
15279	1.020031013
15280	1.020025669
15281	1.020024101
15282	1.020020174
15283	1.020020062
15284	1.020012338
15285	1.020011828
15286	1.020010666
15287	1.020003358
15288	1.01999972
15289	1.019995411
15290	1.019989478
15291	1.019983079
15292	1.019977782
15293	1.019971417
15294	1.019967169
15295	1.019959499
15296	1.019957627
15297	1.019952312
15298	1.019948833
15299	1.01994356
15300	1.019941387
15301	1.019936215
15302	1.019935914
15303	1.019934466
15304	1.019929067
15305	1.019925675
15306	1.019924043
15307	1.019922565
15308	1.019917056
15309	1.019914867
15310	1.019914737
15311	1.019911385
15312	1.019902477
15313	1.019897923
15314	1.019889528
15315	1.01987874
15316	1.019873454
15317	1.019871774
15318	1.019871634
15319	1.019869156
15320	1.019864733
15321	1.019863173
15322	1.019860886
15323	1.019858794
15324	1.019856709
15325	1.019852437
15326	1.01984428
15327	1.019840486
15328	1.01983768
15329	1.019834141
15330	1.019827569
15331	1.019826675
15332	1.019823984
15333	1.019820261
15334	1.019815303
15335	1.019810723
15336	1.019805773
15337	1.019800387
15338	1.019795993
15339	1.01979509
15340	1.019790278
15341	1.019784034
15342	1.019780664
15343	1.019775728
15344	1.019771415
15345	1.019765371
15346	1.019762578
15347	1.019756307
15348	1.01974779
15349	1.01974526
15350	1.019738745
15351	1.019734665
15352	1.019732442
15353	1.019728928
15354	1.019723437
15355	1.019719484
15356	1.019717424
15357	1.019715694
15358	1.019712627
15359	1.019708825
15360	1.019701314
15361	1.019698444
15362	1.019691643
15363	1.019690312
15364	1.019684602
15365	1.019678381
15366	1.019678127
15367	1.019677962
15368	1.019677025
15369	1.019672237
15370	1.019669129
15371	1.019666091
15372	1.019660573
15373	1.019658679
15374	1.019656534
15375	1.019650547
15376	1.019646198
15377	1.019643093
15378	1.019641037
15379	1.019637011
15380	1.019634494
15381	1.019630934
15382	1.019629792
15383	1.019621801
15384	1.01961612
15385	1.019610688
15386	1.019607745
15387	1.019604129
15388	1.019602037
15389	1.019597137
15390	1.019596198
15391	1.019590995
15392	1.019584867
15393	1.019578239
15394	1.019573085
15395	1.019568678
15396	1.019566286
15397	1.019559831
15398	1.019559684
15399	1.019554363
15400	1.019550823
15401	1.01954974
15402	1.019549529
15403	1.019546667
15404	1.019543954
15405	1.019542044
15406	1.019539467
15407	1.019538265
15408	1.019533798
15409	1.019531895
15410	1.019526546
15411	1.019524874
15412	1.019523175
15413	1.019517007
15414	1.019513913
15415	1.01951332
15416	1.019507951
15417	1.019503265
15418	1.019499091
15419	1.019496219
15420	1.019491281
15421	1.019487711
15422	1.019484591
15423	1.019480166
15424	1.01947688
15425	1.019472705
15426	1.019471156
15427	1.019466067
15428	1.019464512
15429	1.01945673
15430	1.019455373
15431	1.019452263
15432	1.019450606
15433	1.019448793
15434	1.019445582
15435	1.019441246
15436	1.01943893
15437	1.019435352
15438	1.019433443
15439	1.019433289
15440	1.019429844
15441	1.019423956
15442	1.019421361
15443	1.019416365
15444	1.019413702
15445	1.019408483
15446	1.019404515
15447	1.019397006
15448	1.019390745
15449	1.019388695
15450	1.019381889
15451	1.019380519
15452	1.019379738
15453	1.019377226
15454	1.019373138
15455	1.019369093
15456	1.019363739
15457	1.019360004
15458	1.019354351
15459	1.019352535
15460	1.019349246
15461	1.019348268
15462	1.019348082
15463	1.019343657
15464	1.01933713
15465	1.019337048
15466	1.019333606
15467	1.019331389
15468	1.019326272
15469	1.019322728
15470	1.019318206
15471	1.019313764
15472	1.019307502
15473	1.019307376
15474	1.019301359
15475	1.019297325
15476	1.01929482
15477	1.01929118
15478	1.01928911
15479	1.019285829
15480	1.019283115
15481	1.019281448
15482	1.019274728
15483	1.019268359
15484	1.019268278
15485	1.019263136
15486	1.019260335
15487	1.019255107
15488	1.019251716
15489	1.019246507
15490	1.01924339
15491	1.019238929
15492	1.019232517
15493	1.019229125
15494	1.019225342
15495	1.019223743
15496	1.019219954
15497	1.019219313
15498	1.019214692
15499	1.019211546
15500	1.019211427
15501	1.019210749
15502	1.019208749
15503	1.019203375
15504	1.019199096
15505	1.01919356
15506	1.019191474
15507	1.019190571
15508	1.019186821
15509	1.019185546
15510	1.019185396
15511	1.019182831
15512	1.019179114
15513	1.0191788
15514	1.019173294
15515	1.01916978
15516	1.019169624
15517	1.019163848
15518	1.01916174
15519	1.019159301
15520	1.019159136
15521	1.019152496
15522	1.019150404
15523	1.019146686
15524	1.01914434
15525	1.019143135
15526	1.019137489
15527	1.019136282
15528	1.019133585
15529	1.019129912
15530	1.019124187
15531	1.01911909
15532	1.019115568
15533	1.019115484
15534	1.019111291
15535	1.019107296
15536	1.019100406
15537	1.01909918
15538	1.01909441
15539	1.019093549
15540	1.019091919
15541	1.019086287
15542	1.019085338
15543	1.019082423
15544	1.019076736
15545	1.019076535
15546	1.019071762
15547	1.019070866
15548	1.019066052
15549	1.019063028
15550	1.01905782
15551	1.019054568
15552	1.019048662
15553	1.019044268
15554	1.019040982
15555	1.01903564
15556	1.019031589
15557	1.019026567
15558	1.019023794
15559	1.019016376
15560	1.019012659
15561	1.019011222
15562	1.019010628
15563	1.019006625
15564	1.018999262
15565	1.018996122
15566	1.01899204
15567	1.018988211
15568	1.018984977
15569	1.018982805
15570	1.018977494
15571	1.018972298
15572	1.018967234
15573	1.018964675
15574	1.01896228
15575	1.018962204
15576	1.018959705
15577	1.018952531
15578	1.018947556
15579	1.018944855
15580	1.018941779
15581	1.018937402
15582	1.01893425
15583	1.01893041
15584	1.018926653
15585	1.018923418
15586	1.018920169
15587	1.018917273
15588	1.01890705
15589	1.018903823
15590	1.018899865
15591	1.018897971
15592	1.018893844
15593	1.018890036
15594	1.018888718
15595	1.018888583
15596	1.018888283
15597	1.018881941
15598	1.018878961
15599	1.018876139
15600	1.018869962
15601	1.018867865
15602	1.018863619
15603	1.018860438
15604	1.018858559
15605	1.018853667
15606	1.01885134
15607	1.018843922
15608	1.018841363
15609	1.018837778
15610	1.018837663
15611	1.018834443
15612	1.018833163
15613	1.01882259
15614	1.018820432
15615	1.018820186
15616	1.018815677
15617	1.018808749
15618	1.018802606
15619	1.018795944
15620	1.01879492
15621	1.018794712
15622	1.018788692
15623	1.018784565
15624	1.018784361
15625	1.018779545
15626	1.01877576
15627	1.018765851
15628	1.018764901
15629	1.018760502
15630	1.018753872
15631	1.018751566
15632	1.018748925
15633	1.018747035
15634	1.018743901
15635	1.018737655
15636	1.018735949
15637	1.018734114
15638	1.018731193
15639	1.018726761
15640	1.018726152
15641	1.018723132
15642	1.018721031
15643	1.018717133
15644	1.018712529
15645	1.018710504
15646	1.018704512
15647	1.018697
15648	1.018693141
15649	1.018689615
15650	1.018687654
15651	1.018682276
15652	1.018677392
15653	1.01867415
15654	1.018673234
15655	1.018670005
15656	1.018666526
15657	1.018664909
15658	1.018661319
15659	1.018656407
15660	1.018651589
15661	1.018649532
15662	1.018645171
15663	1.018642741
15664	1.018641971
15665	1.018636358
15666	1.018635871
15667	1.018631556
15668	1.018627019
15669	1.018624275
15670	1.018618289
15671	1.018618144
15672	1.018614012
15673	1.01860727
15674	1.018605558
15675	1.018603143
15676	1.01860205
15677	1.018599016
15678	1.018593794
15679	1.018586958
15680	1.018583493
15681	1.018580368
15682	1.018574728
15683	1.018574484
15684	1.018571696
15685	1.018569552
15686	1.018566576
15687	1.018562305
15688	1.018561498
15689	1.018553933
15690	1.018551101
15691	1.018548936
15692	1.018543959
15693	1.018540544
15694	1.018540167
15695	1.018537892
15696	1.018532873
15697	1.018532188
15698	1.018527775
15699	1.018527577
15700	1.018525635
15701	1.018521913
15702	1.018519896
15703	1.018516684
15704	1.018516555
15705	1.018513448
15706	1.018509414
15707	1.018508813
15708	1.018502036
15709	1.018501955
15710	1.018496402
15711	1.018489607
15712	1.018482588
15713	1.01847897
15714	1.018474552
15715	1.018470305
15716	1.018463883
15717	1.018459141
15718	1.018454633
15719	1.018453342
15720	1.01845254
15721	1.018447633
15722	1.01844425
15723	1.018443091
15724	1.018441833
15725	1.018438544
15726	1.018434259
15727	1.018429391
15728	1.018424899
15729	1.018424554
15730	1.018420567
15731	1.018416069
15732	1.018412004
15733	1.018405971
15734	1.018403539
15735	1.018401186
15736	1.018399129
15737	1.018394853
15738	1.018389549
15739	1.018387405
15740	1.018387034
15741	1.018382936
15742	1.018368811
15743	1.018366871
15744	1.018365055
15745	1.018359449
15746	1.018355223
15747	1.01835286
15748	1.018348505
15749	1.018345545
15750	1.018344453
15751	1.018339494
15752	1.018332992
15753	1.018329391
15754	1.018322523
15755	1.018320472
15756	1.018318298
15757	1.018317829
15758	1.01831252
15759	1.018306911
15760	1.018304071
15761	1.018299063
15762	1.018293734
15763	1.018283307
15764	1.018280464
15765	1.018278202
15766	1.018276251
15767	1.018269111
15768	1.018265905
15769	1.018262965
15770	1.018258509
15771	1.018254173
15772	1.018250579
15773	1.018247179
15774	1.018243911
15775	1.018238575
15776	1.018238266
15777	1.018235909
15778	1.018234323
15779	1.018231699
15780	1.01822794
15781	1.018226319
15782	1.018224867
15783	1.018218949
15784	1.018216397
15785	1.018214449
15786	1.018208937
15787	1.018204628
15788	1.018199299
15789	1.01819557
15790	1.018191369
15791	1.018188725
15792	1.018185493
15793	1.018182423
15794	1.018178863
15795	1.018178743
15796	1.018175369
15797	1.018171626
15798	1.018167693
15799	1.018166303
15800	1.018162111
15801	1.01815551
15802	1.018153964
15803	1.018149424
15804	1.018145062
15805	1.018137905
15806	1.018136712
15807	1.018136471
15808	1.018135473
15809	1.018132089
15810	1.018129312
15811	1.018126527
15812	1.018126256
15813	1.018122807
15814	1.018121607
15815	1.018121524
15816	1.018118591
15817	1.018115232
15818	1.018112019
15819	1.018111884
15820	1.018105874
15821	1.018102792
15822	1.018099837
15823	1.018096144
15824	1.018093114
15825	1.018088972
15826	1.018085772
15827	1.018084952
15828	1.018081662
15829	1.018078749
15830	1.018074009
15831	1.018070421
15832	1.018064649
15833	1.018063603
15834	1.018059395
15835	1.018058244
15836	1.018057369
15837	1.018054766
15838	1.018051602
15839	1.018049791
15840	1.018049422
15841	1.018046312
15842	1.018043854
15843	1.018043547
15844	1.018042029
15845	1.018038874
15846	1.018038524
15847	1.018034329
15848	1.018030994
15849	1.018024129
15850	1.018020586
15851	1.018016562
15852	1.018011158
15853	1.01801096
15854	1.018008443
15855	1.018006261
15856	1.018003005
15857	1.017996259
15858	1.017992898
15859	1.01799047
15860	1.017989812
15861	1.017985549
15862	1.017985153
15863	1.017983275
15864	1.017979121
15865	1.017974799
15866	1.017972182
15867	1.017966558
15868	1.017964279
15869	1.017960384
15870	1.017956417
15871	1.017953751
15872	1.017953577
15873	1.017951492
15874	1.017946281
15875	1.017940678
15876	1.017939883
15877	1.017933476
15878	1.017928791
15879	1.017926884
15880	1.01792356
15881	1.017920757
15882	1.017918382
15883	1.017913175
15884	1.01791104
15885	1.017908777
15886	1.017905543
15887	1.017903425
15888	1.01790255
15889	1.017898436
15890	1.017895195
15891	1.017891914
15892	1.01788796
15893	1.017887723
15894	1.017883999
15895	1.017879479
15896	1.017871061
15897	1.01786391
15898	1.017862856
15899	1.017859993
15900	1.017851692
15901	1.017849227
15902	1.017844378
15903	1.01784095
15904	1.017835998
15905	1.017835865
15906	1.017830672
15907	1.017829312
15908	1.017823678
15909	1.017821799
15910	1.017819558
15911	1.017814312
15912	1.017810002
15913	1.017804382
15914	1.017801798
15915	1.017796038
15916	1.017784393
15917	1.017780695
15918	1.017776205
15919	1.017774565
15920	1.01777011
15921	1.017765883
15922	1.017761496
15923	1.01776
15924	1.017751586
15925	1.017748679
15926	1.01774633
15927	1.01773882
15928	1.017728973
15929	1.017723989
15930	1.017716734
15931	1.017712963
15932	1.017710557
15933	1.01770388
15934	1.017697868
15935	1.017691281
15936	1.017690114
15937	1.01768817
15938	1.017684602
15939	1.017682412
15940	1.01767575
15941	1.017673649
15942	1.017673401
15943	1.017670561
15944	1.01766671
15945	1.017666432
15946	1.017664888
15947	1.017661075
15948	1.017658755
15949	1.017658486
15950	1.017656094
15951	1.017650898
15952	1.017645825
15953	1.01763783
15954	1.017630157
15955	1.0176247
15956	1.017620594
15957	1.017620002
15958	1.017614051
15959	1.017607787
15960	1.017604948
15961	1.017599834
15962	1.017598889
15963	1.017594874
15964	1.017592763
15965	1.017587679
15966	1.017587543
15967	1.017584012
15968	1.017580319
15969	1.017578122
15970	1.017573147
15971	1.017567562
15972	1.017567169
15973	1.017563106
15974	1.017560522
15975	1.017559672
15976	1.017555915
15977	1.017545922
15978	1.017537507
15979	1.017532075
15980	1.017531914
15981	1.017528482
15982	1.017525903
15983	1.017522425
15984	1.017519247
15985	1.017513456
15986	1.017512515
15987	1.017511459
15988	1.017506936
15989	1.017500438
15990	1.017497885
15991	1.017497745
15992	1.017492987
15993	1.017487814
15994	1.017487677
15995	1.017481405
15996	1.017475785
15997	1.017471816
15998	1.017470893
15999	1.017469781
16000	1.017469045
16001	1.017465425
16002	1.017464178
16003	1.017458927
16004	1.01745591
16005	1.017455428
16006	1.017452007
16007	1.017448313
16008	1.017447253
16009	1.01744255
16010	1.017440174
16011	1.017438133
16012	1.017434319
16013	1.01743408
16014	1.017431431
16015	1.017429959
16016	1.01742702
16017	1.017424829
16018	1.017422095
16019	1.017416963
16020	1.017414734
16021	1.017410864
16022	1.017406701
16023	1.017403003
16024	1.017400038
16025	1.017396935
16026	1.017395254
16027	1.017393724
16028	1.017389922
16029	1.017389008
16030	1.017385533
16031	1.017384079
16032	1.01738117
16033	1.017375585
16034	1.017373005
16035	1.017370456
16036	1.017364164
16037	1.017359257
16038	1.01735625
16039	1.017353094
16040	1.017349123
16041	1.017347696
16042	1.017347117
16043	1.017343037
16044	1.017341107
16045	1.017336602
16046	1.017332436
16047	1.017332206
16048	1.0173316
16049	1.017327783
16050	1.01732245
16051	1.017320247
16052	1.017313603
16053	1.017311447
16054	1.017308539
16055	1.017306031
16056	1.017301175
16057	1.017296677
16058	1.017296442
16059	1.017293263
16060	1.01728954
16061	1.017284662
16062	1.017283923
16063	1.017279855
16064	1.01727685
16065	1.017273673
16066	1.017266982
16067	1.017262397
16068	1.017261504
16069	1.017254539
16070	1.017250329
16071	1.017246123
16072	1.017237949
16073	1.017234512
16074	1.017230676
16075	1.017227969
16076	1.017226201
16077	1.017224273
16078	1.017221245
16079	1.017215747
16080	1.01721186
16081	1.017209833
16082	1.017205944
16083	1.017201155
16084	1.017194659
16085	1.01719015
16086	1.017190048
16087	1.017188037
16088	1.017184102
16089	1.017183603
16090	1.017181287
16091	1.017180665
16092	1.0171787
16093	1.017176401
16094	1.017172782
16095	1.017171355
16096	1.017166934
16097	1.017164617
16098	1.017160501
16099	1.01715739
16100	1.017151542
16101	1.017150586
16102	1.017145453
16103	1.017145356
16104	1.017140987
16105	1.017133951
16106	1.017133712
16107	1.017127759
16108	1.017122273
16109	1.017119103
16110	1.017118416
16111	1.017113614
16112	1.017109986
16113	1.017106328
16114	1.017103065
16115	1.017098449
16116	1.017093816
16117	1.017090224
16118	1.017087338
16119	1.017080076
16120	1.017073791
16121	1.01707005
16122	1.017067128
16123	1.017063095
16124	1.017061338
16125	1.017059147
16126	1.017054789
16127	1.017053949
16128	1.017051927
16129	1.017048979
16130	1.01704505
16131	1.017042593
16132	1.01703648
16133	1.017031892
16134	1.017028757
16135	1.01702286
16136	1.017020645
16137	1.017017006
16138	1.017012886
16139	1.017009234
16140	1.017003388
16141	1.017001221
16142	1.016998103
16143	1.016992702
16144	1.016991116
16145	1.016988529
16146	1.016982662
16147	1.016979293
16148	1.016972405
16149	1.01696981
16150	1.016969536
16151	1.01696571
16152	1.016960572
16153	1.016958989
16154	1.016954332
16155	1.016950562
16156	1.016946403
16157	1.016942679
16158	1.016940938
16159	1.016940702
16160	1.016935258
16161	1.016930961
16162	1.016925749
16163	1.016920391
16164	1.01691982
16165	1.016918602
16166	1.01691545
16167	1.016913793
16168	1.016908153
16169	1.016906951
16170	1.016906599
16171	1.016900592
16172	1.0168979
16173	1.016892275
16174	1.016890956
16175	1.01688613
16176	1.016883744
16177	1.016879835
16178	1.016876906
16179	1.016875895
16180	1.016872787
16181	1.016869999
16182	1.016864647
16183	1.016861038
16184	1.016856252
16185	1.016854939
16186	1.016852239
16187	1.016844558
16188	1.016842564
16189	1.016839546
16190	1.016837727
16191	1.016833004
16192	1.01683209
16193	1.016828262
16194	1.016825829
16195	1.016822662
16196	1.016818008
16197	1.016812532
16198	1.016809074
16199	1.016804691
16200	1.016800043
16201	1.016797797
16202	1.016790579
